Variable1;Valor1;Variable2;Valor2;Variable3;Valor3;Variable4;Valor4;Variable5;Valor5;PERIODO;VALOR
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M06;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M05;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M04;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M03;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M02;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2025M01;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M12;1.274
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M11;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M10;813
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M09;691
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M08;1.741
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M07;1.066
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M06;628
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M05;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M04;466
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M03;1.337
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M02;732
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2024M01;868
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M12;1.158
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M11;699
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M10;1.231
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M09;1.016
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M08;1.539
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M07;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M06;638
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M05;618
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M04;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M03;691
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M02;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2023M01;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M12;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M11;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M10;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M09;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M08;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M07;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M06;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M05;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M04;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M03;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M02;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2022M01;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M12;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M11;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M10;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M09;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M08;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M07;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M06;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M05;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M04;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M03;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M02;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2021M01;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M12;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M11;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M10;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M09;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M08;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M07;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M06;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M05;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M04;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M03;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M02;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2020M01;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M12;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M11;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M10;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M09;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M08;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M07;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M06;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M05;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M04;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M03;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M02;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2019M01;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M12;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M11;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M10;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M09;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M08;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M07;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M06;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M05;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M04;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M03;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M02;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2018M01;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M12;819
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M11;368
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M10;549
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M09;583
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M08;524
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M07;424
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M06;391
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M05;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M04;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M03;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M02;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2017M01;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M12;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M11;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M10;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M09;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M08;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M07;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M06;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M05;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M04;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M03;.
Tipo de dato;Dato base;TIPO DE CATEGORIA;Total categorías;ZONAS TURÍSTICAS;P. Natural Cadí-Moixeró;RESIDENCIA/ORIGEN;Residentes en España;Concepto turístico;Viajero;2016M02;.
